i: 0, j: 0, char: a, height: 0
i: 31, j: 155, char: e, height: 4
i: 31, j: 156, char: e, height: 4
i: 31, j: 157, char: a, height: 0
i: 31, j: 158, char: a, height: 0
i: 31, j: 159, char: a, height: 0
i: 31, j: 160, char: a, height: 0
i: 31, j: 161, char: a, height: 0
i: 31, j: 162, char: c, height: 2
i: 31, j: 163, char: c, height: 2
i: 31, j: 164, char: c, height: 2
i: 31, j: 165, char: c, height: 2
i: 31, j: 166, char: c, height: 2
i: 32, j: 0, char: a, height: 0
i: 32, j: 1, char: b, height: 1
i: 32, j: 2, char: c, height: 2
i: 32, j: 3, char: c, height: 2
i: 32, j: 4, char: c, height: 2
i: 32, j: 5, char: c, height: 2
i: 32, j: 6, char: c, height: 2
i: 32, j: 7, char: c, height: 2
i: 32, j: 8, char: c, height: 2
i: 32, j: 9, char: c, height: 2
i: 32, j: 10, char: c, height: 2
i: 32, j: 11, char: c, height: 2
i: 32, j: 12, char: c, height: 2
i: 32, j: 13, char: c, height: 2
i: 32, j: 14, char: c, height: 2
i: 32, j: 15, char: c, height: 2
i: 32, j: 16, char: c, height: 2
i: 32, j: 17, char: a, height: 0
i: 32, j: 18, char: a, height: 0
i: 32, j: 19, char: a, height: 0
i: 32, j: 20, char: a, height: 0
i: 32, j: 21, char: c, height: 2
i: 32, j: 22, char: c, height: 2
i: 32, j: 23, char: c, height: 2
i: 32, j: 24, char: c, height: 2
i: 32, j: 25, char: c, height: 2
i: 32, j: 26, char: c, height: 2
i: 32, j: 27, char: c, height: 2
i: 32, j: 28, char: c, height: 2
i: 32, j: 29, char: c, height: 2
i: 32, j: 30, char: c, height: 2
i: 32, j: 31, char: c, height: 2
i: 32, j: 32, char: c, height: 2
i: 32, j: 33, char: a, height: 0
i: 32, j: 34, char: a, height: 0
i: 32, j: 35, char: a, height: 0
i: 32, j: 36, char: a, height: 0
i: 32, j: 37, char: a, height: 0
i: 32, j: 38, char: a, height: 0
i: 32, j: 39, char: c, height: 2
i: 32, j: 40, char: c, height: 2
i: 32, j: 41, char: c, height: 2
i: 32, j: 42, char: c, height: 2
i: 32, j: 43, char: c, height: 2
i: 32, j: 44, char: c, height: 2
i: 32, j: 45, char: c, height: 2
i: 32, j: 46, char: c, height: 2
i: 32, j: 47, char: c, height: 2
i: 32, j: 48, char: c, height: 2
i: 32, j: 49, char: c, height: 2
i: 32, j: 50, char: c, height: 2
i: 32, j: 51, char: c, height: 2
i: 32, j: 52, char: c, height: 2
i: 32, j: 53, char: c, height: 2
i: 32, j: 54, char: c, height: 2
i: 32, j: 55, char: c, height: 2
i: 32, j: 56, char: a, height: 0
i: 32, j: 57, char: a, height: 0
i: 32, j: 58, char: a, height: 0
i: 32, j: 59, char: a, height: 0
i: 32, j: 60, char: a, height: 0
i: 32, j: 61, char: a, height: 0
i: 32, j: 62, char: c, height: 2
i: 32, j: 63, char: c, height: 2
i: 32, j: 64, char: c, height: 2
i: 32, j: 65, char: c, height: 2
i: 32, j: 66, char: c, height: 2
i: 32, j: 67, char: c, height: 2
i: 32, j: 68, char: a, height: 0
i: 32, j: 69, char: a, height: 0
i: 32, j: 70, char: a, height: 0
i: 32, j: 71, char: a, height: 0
i: 32, j: 72, char: a, height: 0
i: 32, j: 73, char: a, height: 0
i: 32, j: 74, char: c, height: 2
i: 32, j: 75, char: c, height: 2
i: 32, j: 76, char: c, height: 2
i: 32, j: 77, char: a, height: 0
i: 32, j: 78, char: a, height: 0
i: 32, j: 79, char: a, height: 0
i: 32, j: 80, char: a, height: 0
i: 32, j: 81, char: a, height: 0
i: 32, j: 82, char: a, height: 0
i: 32, j: 83, char: c, height: 2
i: 32, j: 84, char: c, height: 2
i: 32, j: 85, char: c, height: 2
i: 32, j: 86, char: c, height: 2
i: 32, j: 87, char: a, height: 0
i: 32, j: 88, char: a, height: 0
i: 32, j: 89, char: a, height: 0
i: 32, j: 90, char: a, height: 0
i: 32, j: 91, char: a, height: 0
i: 32, j: 92, char: a, height: 0
i: 32, j: 93, char: c, height: 2
i: 32, j: 94, char: a, height: 0
i: 32, j: 95, char: a, height: 0
i: 32, j: 96, char: a, height: 0
i: 32, j: 97, char: a, height: 0
i: 32, j: 98, char: a, height: 0
i: 32, j: 99, char: a, height: 0
i: 32, j: 100, char: c, height: 2
i: 32, j: 101, char: c, height: 2
i: 32, j: 102, char: c, height: 2
i: 32, j: 103, char: c, height: 2
i: 32, j: 104, char: c, height: 2
i: 32, j: 105, char: c, height: 2
i: 32, j: 106, char: c, height: 2
i: 32, j: 107, char: c, height: 2
i: 32, j: 108, char: c, height: 2
i: 32, j: 109, char: a, height: 0
i: 32, j: 110, char: a, height: 0
i: 32, j: 111, char: c, height: 2
i: 32, j: 112, char: c, height: 2
i: 32, j: 113, char: a, height: 0
i: 32, j: 114, char: a, height: 0
i: 32, j: 115, char: c, height: 2
i: 32, j: 116, char: c, height: 2
i: 32, j: 117, char: c, height: 2
i: 32, j: 118, char: c, height: 2
i: 32, j: 119, char: c, height: 2
i: 32, j: 120, char: c, height: 2
i: 32, j: 121, char: c, height: 2
i: 32, j: 122, char: c, height: 2
i: 32, j: 123, char: c, height: 2
i: 32, j: 124, char: c, height: 2
i: 32, j: 125, char: c, height: 2
i: 32, j: 126, char: a, height: 0
i: 32, j: 127, char: a, height: 0
i: 32, j: 128, char: c, height: 2
i: 32, j: 129, char: c, height: 2
i: 32, j: 130, char: c, height: 2
i: 32, j: 131, char: c, height: 2
i: 32, j: 132, char: c, height: 2
i: 32, j: 133, char: c, height: 2
i: 32, j: 134, char: h, height: 7
i: 32, j: 135, char: h, height: 7
i: 32, j: 136, char: h, height: 7
i: 32, j: 137, char: h, height: 7
i: 32, j: 138, char: g, height: 6
i: 32, j: 139, char: g, height: 6
i: 32, j: 140, char: g, height: 6
i: 32, j: 141, char: g, height: 6
i: 32, j: 142, char: g, height: 6
i: 32, j: 143, char: g, height: 6
i: 32, j: 144, char: o, height: 14
i: 32, j: 145, char: o, height: 14
i: 32, j: 146, char: o, height: 14
i: 32, j: 147, char: o, height: 14
i: 32, j: 148, char: o, height: 14
i: 32, j: 149, char: o, height: 14
i: 32, j: 150, char: o, height: 14
i: 32, j: 151, char: o, height: 14
i: 32, j: 152, char: o, height: 14
i: 32, j: 153, char: f, height: 5
i: 32, j: 154, char: f, height: 5
i: 32, j: 155, char: e, height: 4
i: 32, j: 156, char: a, height: 0
i: 32, j: 157, char: a, height: 0
i: 32, j: 158, char: a, height: 0
i: 32, j: 159, char: a, height: 0
i: 32, j: 160, char: a, height: 0
i: 32, j: 161, char: c, height: 2
i: 32, j: 162, char: c, height: 2
i: 32, j: 163, char: c, height: 2
i: 32, j: 164, char: c, height: 2
i: 32, j: 165, char: c, height: 2
i: 32, j: 166, char: c, height: 2
i: 33, j: 0, char: a, height: 0
i: 33, j: 1, char: b, height: 1
i: 33, j: 2, char: c, height: 2
i: 33, j: 3, char: c, height: 2
i: 33, j: 4, char: c, height: 2
i: 33, j: 5, char: c, height: 2
i: 33, j: 6, char: c, height: 2
i: 33, j: 7, char: c, height: 2
i: 33, j: 8, char: c, height: 2
i: 33, j: 9, char: c, height: 2
i: 33, j: 10, char: c, height: 2
i: 33, j: 11, char: c, height: 2
i: 33, j: 12, char: c, height: 2
i: 33, j: 13, char: c, height: 2
i: 33, j: 14, char: c, height: 2
i: 33, j: 15, char: c, height: 2
i: 33, j: 16, char: c, height: 2
i: 33, j: 17, char: c, height: 2
i: 33, j: 18, char: a, height: 0
i: 33, j: 19, char: a, height: 0
i: 33, j: 20, char: c, height: 2
i: 33, j: 21, char: c, height: 2
i: 33, j: 22, char: c, height: 2
i: 33, j: 23, char: c, height: 2
i: 33, j: 24, char: c, height: 2
i: 33, j: 25, char: c, height: 2
i: 33, j: 26, char: c, height: 2
i: 33, j: 27, char: c, height: 2
i: 33, j: 28, char: c, height: 2
i: 33, j: 29, char: c, height: 2
i: 33, j: 30, char: c, height: 2
i: 33, j: 31, char: c, height: 2
i: 33, j: 32, char: c, height: 2
i: 33, j: 33, char: a, height: 0
i: 33, j: 34, char: a, height: 0
i: 33, j: 35, char: a, height: 0
i: 33, j: 36, char: a, height: 0
i: 33, j: 37, char: a, height: 0
i: 33, j: 38, char: a, height: 0
i: 33, j: 39, char: c, height: 2
i: 33, j: 40, char: c, height: 2
i: 33, j: 41, char: c, height: 2
i: 33, j: 42, char: c, height: 2
i: 33, j: 43, char: c, height: 2
i: 33, j: 44, char: c, height: 2
i: 33, j: 45, char: c, height: 2
i: 33, j: 46, char: a, height: 0
i: 33, j: 47, char: a, height: 0
i: 33, j: 48, char: c, height: 2
i: 33, j: 49, char: c, height: 2
i: 33, j: 50, char: a, height: 0
i: 33, j: 51, char: c, height: 2
i: 33, j: 52, char: c, height: 2
i: 33, j: 53, char: c, height: 2
i: 33, j: 54, char: c, height: 2
i: 33, j: 55, char: c, height: 2
i: 33, j: 56, char: a, height: 0
i: 33, j: 57, char: a, height: 0
i: 33, j: 58, char: a, height: 0
i: 33, j: 59, char: a, height: 0
i: 33, j: 60, char: a, height: 0
i: 33, j: 61, char: a, height: 0
i: 33, j: 62, char: a, height: 0
i: 33, j: 63, char: c, height: 2
i: 33, j: 64, char: c, height: 2
i: 33, j: 65, char: c, height: 2
i: 33, j: 66, char: c, height: 2
i: 33, j: 67, char: c, height: 2
i: 33, j: 68, char: a, height: 0
i: 33, j: 69, char: a, height: 0
i: 33, j: 70, char: a, height: 0
i: 33, j: 71, char: a, height: 0
i: 33, j: 72, char: a, height: 0
i: 33, j: 73, char: a, height: 0
i: 33, j: 74, char: c, height: 2
i: 33, j: 75, char: c, height: 2
i: 33, j: 76, char: c, height: 2
i: 33, j: 77, char: c, height: 2
i: 33, j: 78, char: a, height: 0
i: 33, j: 79, char: a, height: 0
i: 33, j: 80, char: a, height: 0
i: 33, j: 81, char: c, height: 2
i: 33, j: 82, char: c, height: 2
i: 33, j: 83, char: c, height: 2
i: 33, j: 84, char: c, height: 2
i: 33, j: 85, char: c, height: 2
i: 33, j: 86, char: c, height: 2
i: 33, j: 87, char: a, height: 0
i: 33, j: 88, char: a, height: 0
i: 33, j: 89, char: a, height: 0
i: 33, j: 90, char: a, height: 0
i: 33, j: 91, char: a, height: 0
i: 33, j: 92, char: a, height: 0
i: 33, j: 93, char: c, height: 2
i: 33, j: 94, char: a, height: 0
i: 33, j: 95, char: a, height: 0
i: 33, j: 96, char: a, height: 0
i: 33, j: 97, char: a, height: 0
i: 33, j: 98, char: a, height: 0
i: 33, j: 99, char: a, height: 0
i: 33, j: 100, char: c, height: 2
i: 33, j: 101, char: c, height: 2
i: 33, j: 102, char: c, height: 2
i: 33, j: 103, char: c, height: 2
i: 33, j: 104, char: c, height: 2
i: 33, j: 105, char: c, height: 2
i: 33, j: 106, char: c, height: 2
i: 33, j: 107, char: c, height: 2
i: 33, j: 108, char: c, height: 2
i: 33, j: 109, char: a, height: 0
i: 33, j: 110, char: a, height: 0
i: 33, j: 111, char: a, height: 0
i: 33, j: 112, char: a, height: 0
i: 33, j: 113, char: a, height: 0
i: 33, j: 114, char: c, height: 2
i: 33, j: 115, char: c, height: 2
i: 33, j: 116, char: c, height: 2
i: 33, j: 117, char: c, height: 2
i: 33, j: 118, char: c, height: 2
i: 33, j: 119, char: c, height: 2
i: 33, j: 120, char: c, height: 2
i: 33, j: 121, char: c, height: 2
i: 33, j: 122, char: c, height: 2
i: 33, j: 123, char: c, height: 2
i: 33, j: 124, char: c, height: 2
i: 33, j: 125, char: c, height: 2
i: 33, j: 126, char: c, height: 2
i: 33, j: 127, char: c, height: 2
i: 33, j: 128, char: c, height: 2
i: 33, j: 129, char: c, height: 2
i: 33, j: 130, char: c, height: 2
i: 33, j: 131, char: c, height: 2
i: 33, j: 132, char: c, height: 2
i: 33, j: 133, char: c, height: 2
i: 33, j: 134, char: c, height: 2
i: 33, j: 135, char: c, height: 2
i: 33, j: 136, char: c, height: 2
i: 33, j: 137, char: g, height: 6
i: 33, j: 138, char: g, height: 6
i: 33, j: 139, char: g, height: 6
i: 33, j: 140, char: g, height: 6
i: 33, j: 141, char: g, height: 6
i: 33, j: 142, char: g, height: 6
i: 33, j: 143, char: g, height: 6
i: 33, j: 144, char: g, height: 6
i: 33, j: 145, char: g, height: 6
i: 33, j: 146, char: o, height: 14
i: 33, j: 147, char: o, height: 14
i: 33, j: 148, char: o, height: 14
i: 33, j: 149, char: o, height: 14
i: 33, j: 150, char: o, height: 14
i: 33, j: 151, char: o, height: 14
i: 33, j: 152, char: f, height: 5
i: 33, j: 153, char: f, height: 5
i: 33, j: 154, char: f, height: 5
i: 33, j: 155, char: f, height: 5
i: 33, j: 156, char: a, height: 0
i: 33, j: 157, char: a, height: 0
i: 33, j: 158, char: a, height: 0
i: 33, j: 159, char: a, height: 0
i: 33, j: 160, char: a, height: 0
i: 33, j: 161, char: a, height: 0
i: 33, j: 162, char: c, height: 2
i: 33, j: 163, char: c, height: 2
i: 33, j: 164, char: c, height: 2
i: 33, j: 165, char: c, height: 2
i: 33, j: 166, char: c, height: 2
i: 34, j: 0, char: a, height: 0
i: 34, j: 1, char: b, height: 1
i: 34, j: 2, char: c, height: 2
i: 34, j: 3, char: c, height: 2
i: 34, j: 4, char: c, height: 2
i: 34, j: 5, char: c, height: 2
i: 34, j: 6, char: c, height: 2
i: 34, j: 7, char: c, height: 2
i: 34, j: 8, char: c, height: 2
i: 34, j: 9, char: c, height: 2
i: 34, j: 10, char: c, height: 2
i: 34, j: 11, char: c, height: 2
i: 34, j: 12, char: c, height: 2
i: 34, j: 13, char: c, height: 2
i: 34, j: 14, char: c, height: 2
i: 34, j: 15, char: c, height: 2
i: 34, j: 16, char: c, height: 2
i: 34, j: 17, char: c, height: 2
i: 34, j: 18, char: c, height: 2
i: 34, j: 19, char: c, height: 2
i: 34, j: 20, char: c, height: 2
i: 34, j: 21, char: c, height: 2
i: 34, j: 22, char: c, height: 2
i: 34, j: 23, char: c, height: 2
i: 34, j: 24, char: c, height: 2
i: 34, j: 25, char: c, height: 2
i: 34, j: 26, char: c, height: 2
i: 34, j: 27, char: c, height: 2
i: 34, j: 28, char: a, height: 0
i: 34, j: 29, char: a, height: 0
i: 34, j: 30, char: a, height: 0
i: 34, j: 31, char: c, height: 2
i: 34, j: 32, char: c, height: 2
i: 34, j: 33, char: a, height: 0
i: 34, j: 34, char: a, height: 0
i: 34, j: 35, char: c, height: 2
i: 34, j: 36, char: c, height: 2
i: 34, j: 37, char: c, height: 2
i: 34, j: 38, char: c, height: 2
i: 34, j: 39, char: c, height: 2
i: 34, j: 40, char: c, height: 2
i: 34, j: 41, char: c, height: 2
i: 34, j: 42, char: c, height: 2
i: 34, j: 43, char: c, height: 2
i: 34, j: 44, char: c, height: 2
i: 34, j: 45, char: c, height: 2
i: 34, j: 46, char: a, height: 0
i: 34, j: 47, char: a, height: 0
i: 34, j: 48, char: a, height: 0
i: 34, j: 49, char: a, height: 0
i: 34, j: 50, char: a, height: 0
i: 34, j: 51, char: c, height: 2
i: 34, j: 52, char: c, height: 2
i: 34, j: 53, char: c, height: 2
i: 34, j: 54, char: c, height: 2
i: 34, j: 55, char: c, height: 2
i: 34, j: 56, char: a, height: 0
i: 34, j: 57, char: a, height: 0
i: 34, j: 58, char: c, height: 2
i: 34, j: 59, char: c, height: 2
i: 34, j: 60, char: a, height: 0
i: 34, j: 61, char: a, height: 0
i: 34, j: 62, char: a, height: 0
i: 34, j: 63, char: c, height: 2
i: 34, j: 64, char: c, height: 2
i: 34, j: 65, char: c, height: 2
i: 34, j: 66, char: c, height: 2
i: 34, j: 67, char: c, height: 2
i: 34, j: 68, char: c, height: 2
i: 34, j: 69, char: c, height: 2
i: 34, j: 70, char: a, height: 0
i: 34, j: 71, char: a, height: 0
i: 34, j: 72, char: a, height: 0
i: 34, j: 73, char: c, height: 2
i: 34, j: 74, char: c, height: 2
i: 34, j: 75, char: c, height: 2
i: 34, j: 76, char: c, height: 2
i: 34, j: 77, char: c, height: 2
i: 34, j: 78, char: c, height: 2
i: 34, j: 79, char: c, height: 2
i: 34, j: 80, char: c, height: 2
i: 34, j: 81, char: c, height: 2
i: 34, j: 82, char: c, height: 2
i: 34, j: 83, char: c, height: 2
i: 34, j: 84, char: c, height: 2
i: 34, j: 85, char: c, height: 2
i: 34, j: 86, char: a, height: 0
i: 34, j: 87, char: a, height: 0
i: 34, j: 88, char: a, height: 0
i: 34, j: 89, char: a, height: 0
i: 34, j: 90, char: a, height: 0
i: 34, j: 91, char: a, height: 0
i: 34, j: 92, char: a, height: 0
i: 34, j: 93, char: c, height: 2
i: 34, j: 94, char: a, height: 0
i: 34, j: 95, char: a, height: 0
i: 34, j: 96, char: a, height: 0
i: 34, j: 97, char: a, height: 0
i: 34, j: 98, char: a, height: 0
i: 34, j: 99, char: a, height: 0
i: 34, j: 100, char: c, height: 2
i: 34, j: 101, char: c, height: 2
i: 34, j: 102, char: c, height: 2
i: 34, j: 103, char: c, height: 2
i: 34, j: 104, char: c, height: 2
i: 34, j: 105, char: c, height: 2
i: 34, j: 106, char: c, height: 2
i: 34, j: 107, char: c, height: 2
i: 34, j: 108, char: c, height: 2
i: 34, j: 109, char: a, height: 0
i: 34, j: 110, char: a, height: 0
i: 34, j: 111, char: a, height: 0
i: 34, j: 112, char: a, height: 0
i: 34, j: 113, char: a, height: 0
i: 34, j: 114, char: a, height: 0
i: 34, j: 115, char: a, height: 0
i: 34, j: 116, char: a, height: 0
i: 34, j: 117, char: c, height: 2
i: 34, j: 118, char: c, height: 2
i: 34, j: 119, char: c, height: 2
i: 34, j: 120, char: c, height: 2
i: 34, j: 121, char: c, height: 2
i: 34, j: 122, char: c, height: 2
i: 34, j: 123, char: c, height: 2
i: 34, j: 124, char: c, height: 2
i: 34, j: 125, char: c, height: 2
i: 34, j: 126, char: c, height: 2
i: 34, j: 127, char: c, height: 2
i: 34, j: 128, char: c, height: 2
i: 34, j: 129, char: c, height: 2
i: 34, j: 130, char: c, height: 2
i: 34, j: 131, char: c, height: 2
i: 34, j: 132, char: c, height: 2
i: 34, j: 133, char: c, height: 2
i: 34, j: 134, char: c, height: 2
i: 34, j: 135, char: c, height: 2
i: 34, j: 136, char: c, height: 2
i: 34, j: 137, char: c, height: 2
i: 34, j: 138, char: c, height: 2
i: 34, j: 139, char: a, height: 0
i: 34, j: 140, char: a, height: 0
i: 34, j: 141, char: a, height: 0
i: 34, j: 142, char: g, height: 6
i: 34, j: 143, char: g, height: 6
i: 34, j: 144, char: g, height: 6
i: 34, j: 145, char: g, height: 6
i: 34, j: 146, char: f, height: 5
i: 34, j: 147, char: o, height: 14
i: 34, j: 148, char: o, height: 14
i: 34, j: 149, char: o, height: 14
i: 34, j: 150, char: o, height: 14
i: 34, j: 151, char: f, height: 5
i: 34, j: 152, char: f, height: 5
i: 34, j: 153, char: f, height: 5
i: 34, j: 154, char: f, height: 5
i: 34, j: 155, char: c, height: 2
i: 34, j: 156, char: c, height: 2
i: 34, j: 157, char: c, height: 2
i: 34, j: 158, char: c, height: 2
i: 34, j: 159, char: a, height: 0
i: 34, j: 160, char: a, height: 0
i: 34, j: 161, char: c, height: 2
i: 34, j: 162, char: c, height: 2
i: 34, j: 163, char: c, height: 2
i: 34, j: 164, char: c, height: 2
i: 34, j: 165, char: c, height: 2
i: 34, j: 166, char: c, height: 2
i: 35, j: 0, char: a, height: 0
i: 35, j: 1, char: b, height: 1
i: 35, j: 2, char: a, height: 0
i: 35, j: 3, char: a, height: 0
i: 35, j: 4, char: c, height: 2
i: 35, j: 5, char: c, height: 2
i: 35, j: 6, char: c, height: 2
i: 35, j: 7, char: c, height: 2
i: 35, j: 8, char: c, height: 2
i: 35, j: 9, char: c, height: 2
i: 35, j: 10, char: c, height: 2
i: 35, j: 11, char: c, height: 2
i: 35, j: 12, char: c, height: 2
i: 35, j: 13, char: c, height: 2
i: 35, j: 14, char: c, height: 2
i: 35, j: 15, char: c, height: 2
i: 35, j: 16, char: c, height: 2
i: 35, j: 17, char: c, height: 2
i: 35, j: 18, char: c, height: 2
i: 35, j: 19, char: c, height: 2
i: 35, j: 20, char: c, height: 2
i: 35, j: 21, char: c, height: 2
i: 35, j: 22, char: c, height: 2
i: 35, j: 23, char: c, height: 2
i: 35, j: 24, char: c, height: 2
i: 35, j: 25, char: c, height: 2
i: 35, j: 26, char: c, height: 2
i: 35, j: 27, char: c, height: 2
i: 35, j: 28, char: a, height: 0
i: 35, j: 29, char: a, height: 0
i: 35, j: 30, char: a, height: 0
i: 35, j: 31, char: c, height: 2
i: 35, j: 32, char: a, height: 0
i: 35, j: 33, char: c, height: 2
i: 35, j: 34, char: c, height: 2
i: 35, j: 35, char: c, height: 2
i: 35, j: 36, char: c, height: 2
i: 35, j: 37, char: c, height: 2
i: 35, j: 38, char: c, height: 2
i: 35, j: 39, char: c, height: 2
i: 35, j: 40, char: c, height: 2
i: 35, j: 41, char: c, height: 2
i: 35, j: 42, char: c, height: 2
i: 35, j: 43, char: c, height: 2
i: 35, j: 44, char: c, height: 2
i: 35, j: 45, char: a, height: 0
i: 35, j: 46, char: a, height: 0
i: 35, j: 47, char: a, height: 0
i: 35, j: 48, char: a, height: 0
i: 35, j: 49, char: a, height: 0
i: 35, j: 50, char: c, height: 2
i: 35, j: 51, char: c, height: 2
i: 35, j: 52, char: c, height: 2
i: 35, j: 53, char: c, height: 2
i: 35, j: 54, char: c, height: 2
i: 35, j: 55, char: c, height: 2
i: 35, j: 56, char: c, height: 2
i: 35, j: 57, char: c, height: 2
i: 35, j: 58, char: c, height: 2
i: 35, j: 59, char: c, height: 2
i: 35, j: 60, char: c, height: 2
i: 35, j: 61, char: a, height: 0
i: 35, j: 62, char: a, height: 0
i: 35, j: 63, char: c, height: 2
i: 35, j: 64, char: c, height: 2
i: 35, j: 65, char: c, height: 2
i: 35, j: 66, char: c, height: 2
i: 35, j: 67, char: c, height: 2
i: 35, j: 68, char: c, height: 2
i: 35, j: 69, char: c, height: 2
i: 35, j: 70, char: a, height: 0
i: 35, j: 71, char: a, height: 0
i: 35, j: 72, char: a, height: 0
i: 35, j: 73, char: a, height: 0
i: 35, j: 74, char: c, height: 2
i: 35, j: 75, char: c, height: 2
i: 35, j: 76, char: c, height: 2
i: 35, j: 77, char: a, height: 0
i: 35, j: 78, char: a, height: 0
i: 35, j: 79, char: c, height: 2
i: 35, j: 80, char: c, height: 2
i: 35, j: 81, char: c, height: 2
i: 35, j: 82, char: c, height: 2
i: 35, j: 83, char: c, height: 2
i: 35, j: 84, char: c, height: 2
i: 35, j: 85, char: c, height: 2
i: 35, j: 86, char: a, height: 0
i: 35, j: 87, char: a, height: 0
i: 35, j: 88, char: a, height: 0
i: 35, j: 89, char: a, height: 0
i: 35, j: 90, char: a, height: 0
i: 35, j: 91, char: a, height: 0
i: 35, j: 92, char: a, height: 0
i: 35, j: 93, char: a, height: 0
i: 35, j: 94, char: a, height: 0
i: 35, j: 95, char: a, height: 0
i: 35, j: 96, char: a, height: 0
i: 35, j: 97, char: a, height: 0
i: 35, j: 98, char: a, height: 0
i: 35, j: 99, char: a, height: 0
i: 35, j: 100, char: a, height: 0
i: 35, j: 101, char: c, height: 2
i: 35, j: 102, char: c, height: 2
i: 35, j: 103, char: c, height: 2
i: 35, j: 104, char: c, height: 2
i: 35, j: 105, char: c, height: 2
i: 35, j: 106, char: c, height: 2
i: 35, j: 107, char: c, height: 2
i: 35, j: 108, char: c, height: 2
i: 35, j: 109, char: c, height: 2
i: 35, j: 110, char: c, height: 2
i: 35, j: 111, char: a, height: 0
i: 35, j: 112, char: a, height: 0
i: 35, j: 113, char: a, height: 0
i: 35, j: 114, char: a, height: 0
i: 35, j: 115, char: a, height: 0
i: 35, j: 116, char: c, height: 2
i: 35, j: 117, char: c, height: 2
i: 35, j: 118, char: c, height: 2
i: 35, j: 119, char: c, height: 2
i: 35, j: 120, char: c, height: 2
i: 35, j: 121, char: c, height: 2
i: 35, j: 122, char: c, height: 2
i: 35, j: 123, char: c, height: 2
i: 35, j: 124, char: c, height: 2
i: 35, j: 125, char: c, height: 2
i: 35, j: 126, char: c, height: 2
i: 35, j: 127, char: c, height: 2
i: 35, j: 128, char: c, height: 2
i: 35, j: 129, char: a, height: 0
i: 35, j: 130, char: a, height: 0
i: 35, j: 131, char: a, height: 0
i: 35, j: 132, char: c, height: 2
i: 35, j: 133, char: c, height: 2
i: 35, j: 134, char: c, height: 2
i: 35, j: 135, char: c, height: 2
i: 35, j: 136, char: c, height: 2
i: 35, j: 137, char: c, height: 2
i: 35, j: 138, char: c, height: 2
i: 35, j: 139, char: c, height: 2
i: 35, j: 140, char: c, height: 2
i: 35, j: 141, char: c, height: 2
i: 35, j: 142, char: c, height: 2
i: 35, j: 143, char: c, height: 2
i: 35, j: 144, char: g, height: 6
i: 35, j: 145, char: g, height: 6
i: 35, j: 146, char: f, height: 5
i: 35, j: 147, char: f, height: 5
i: 35, j: 148, char: f, height: 5
i: 35, j: 149, char: f, height: 5
i: 35, j: 150, char: f, height: 5
i: 35, j: 151, char: f, height: 5
i: 35, j: 152, char: f, height: 5
i: 35, j: 153, char: f, height: 5
i: 35, j: 154, char: f, height: 5
i: 35, j: 155, char: c, height: 2
i: 35, j: 156, char: c, height: 2
i: 35, j: 157, char: c, height: 2
i: 35, j: 158, char: c, height: 2
i: 35, j: 159, char: c, height: 2
i: 35, j: 160, char: c, height: 2
i: 35, j: 161, char: c, height: 2
i: 35, j: 162, char: c, height: 2
i: 35, j: 163, char: c, height: 2
i: 35, j: 164, char: c, height: 2
i: 35, j: 165, char: c, height: 2
i: 35, j: 166, char: c, height: 2
i: 36, j: 0, char: a, height: 0
i: 36, j: 1, char: b, height: 1
i: 36, j: 2, char: a, height: 0
i: 36, j: 3, char: a, height: 0
i: 36, j: 4, char: c, height: 2
i: 36, j: 5, char: c, height: 2
i: 36, j: 6, char: c, height: 2
i: 36, j: 7, char: c, height: 2
i: 36, j: 8, char: c, height: 2
i: 36, j: 9, char: c, height: 2
i: 36, j: 10, char: c, height: 2
i: 36, j: 11, char: c, height: 2
i: 36, j: 12, char: c, height: 2
i: 36, j: 13, char: c, height: 2
i: 36, j: 14, char: c, height: 2
i: 36, j: 15, char: c, height: 2
i: 36, j: 16, char: c, height: 2
i: 36, j: 17, char: c, height: 2
i: 36, j: 18, char: c, height: 2
i: 36, j: 19, char: c, height: 2
i: 36, j: 20, char: c, height: 2
i: 36, j: 21, char: c, height: 2
i: 36, j: 22, char: c, height: 2
i: 36, j: 23, char: c, height: 2
i: 36, j: 24, char: c, height: 2
i: 36, j: 25, char: c, height: 2
i: 36, j: 26, char: a, height: 0
i: 36, j: 27, char: a, height: 0
i: 36, j: 28, char: c, height: 2
i: 36, j: 29, char: a, height: 0
i: 36, j: 30, char: a, height: 0
i: 36, j: 31, char: a, height: 0
i: 36, j: 32, char: a, height: 0
i: 36, j: 33, char: a, height: 0
i: 36, j: 34, char: c, height: 2
i: 36, j: 35, char: c, height: 2
i: 36, j: 36, char: c, height: 2
i: 36, j: 37, char: c, height: 2
i: 36, j: 38, char: c, height: 2
i: 36, j: 39, char: c, height: 2
i: 36, j: 40, char: c, height: 2
i: 36, j: 41, char: c, height: 2
i: 36, j: 42, char: c, height: 2
i: 36, j: 43, char: c, height: 2
i: 36, j: 44, char: c, height: 2
i: 36, j: 45, char: a, height: 0
i: 36, j: 46, char: a, height: 0
i: 36, j: 47, char: a, height: 0
i: 36, j: 48, char: a, height: 0
i: 36, j: 49, char: a, height: 0
i: 36, j: 50, char: a, height: 0
i: 36, j: 51, char: c, height: 2
i: 36, j: 52, char: c, height: 2
i: 36, j: 53, char: c, height: 2
i: 36, j: 54, char: c, height: 2
